,date,ConsumerPriceIndexAllItems
286,1978-12-01,0.445103857566767
287,1979-01-01,0.8862629246676551
288,1979-02-01,1.1713030746705602
289,1979-03-01,1.01302460202605
290,1979-04-01,1.1461318051576
291,1979-05-01,1.27478753541075
292,1979-06-01,1.11888111888112
293,1979-07-01,1.1065006915629398
294,1979-08-01,0.95759233926129
295,1979-09-01,1.08401084010841
296,1979-10-01,0.8042895442359109
297,1979-11-01,0.930851063829791
298,1979-12-01,1.0540184453228
299,1980-01-01,1.43415906127771
300,1980-02-01,1.41388174807199
301,1980-03-01,1.52091254752851
302,1980-04-01,1.1235955056179798
303,1980-05-01,0.9876543209876422
304,1980-06-01,1.1002444987775102
305,1980-07-01,0.0
306,1980-08-01,0.725513905683195
307,1980-09-01,0.840336134453769
308,1980-10-01,0.952380952380956
309,1980-11-01,0.825471698113211
310,1980-12-01,0.935672514619887
311,1981-01-01,0.8111239860950211
312,1981-02-01,1.03448275862069
313,1981-03-01,0.6825938566552779
314,1981-04-01,0.677966101694918
315,1981-05-01,0.7856341189674559
316,1981-06-01,0.8908685968819641
317,1981-07-01,1.1037527593819
318,1981-08-01,0.76419213973798
319,1981-09-01,0.975081256771402
320,1981-10-01,0.214592274678112
321,1981-11-01,0.3211991434689519
322,1981-12-01,0.320170757737447
323,1982-01-01,0.319148936170214
324,1982-02-01,0.318133616118771
325,1982-03-01,-0.105708245243129
326,1982-04-01,0.423280423280425
327,1982-05-01,0.948366701791363
328,1982-06-01,1.25260960334028
329,1982-07-01,0.515463917525775
330,1982-08-01,0.205128205128206
331,1982-09-01,0.2047082906857739
332,1982-10-01,0.306435137895813
333,1982-11-01,-0.203665987780042
334,1982-12-01,-0.4081632653061239
335,1983-01-01,0.204918032786886
336,1983-02-01,0.1022494887525569
337,1983-03-01,0.0
338,1983-04-01,0.715015321756898
339,1983-05-01,0.608519269776879
340,1983-06-01,0.3024193548387109
341,1983-07-01,0.402010050251258
342,1983-08-01,0.3003003003003019
343,1983-09-01,0.4990019960079729
344,1983-10-01,0.297914597815294
345,1983-11-01,0.1980198019801989
346,1983-12-01,0.0988142292490123
347,1984-01-01,0.592300098716673
348,1984-02-01,0.49067713444555
349,1984-03-01,0.195312500000001
350,1984-04-01,0.487329434697845
351,1984-05-01,0.2909796314258139
352,1984-06-01,0.290135396518364
353,1984-07-01,0.385728061716492
354,1984-08-01,0.384245917387129
355,1984-09-01,0.4784688995215329
356,1984-10-01,0.285714285714287
357,1984-11-01,0.0
358,1984-12-01,0.0
359,1985-01-01,0.189933523266857
360,1985-02-01,0.473933649289102
361,1985-03-01,0.377358490566039
362,1985-04-01,0.469924812030065
363,1985-05-01,0.37418147801684
364,1985-06-01,0.279589934762362
365,1985-07-01,0.185873605947956
366,1985-08-01,0.1855287569573289
367,1985-09-01,0.2777777777777669
368,1985-10-01,0.3693444136657449
369,1985-11-01,0.275988960441584
370,1985-12-01,0.275229357798166
371,1986-01-01,0.274473924977128
372,1986-02-01,-0.273722627737227
373,1986-03-01,-0.4574565416285349
374,1986-04-01,-0.183823529411765
375,1986-05-01,0.2762430939226409
376,1986-06-01,0.550964187327826
377,1986-07-01,0.0
378,1986-08-01,0.182648401826473
379,1986-09-01,0.4557885141294579
380,1986-10-01,0.0907441016333822
381,1986-11-01,0.090661831369006
382,1986-12-01,0.090579710144916
383,1987-01-01,0.633484162895942
384,1987-02-01,0.359712230215829
385,1987-03-01,0.4480286738351149
386,1987-04-01,0.535236396074935
387,1987-05-01,0.3549245785270639
388,1987-06-01,0.353669319186562
389,1987-07-01,0.26431718061673
390,1987-08-01,0.5272407732864579
391,1987-09-01,0.524475524475527
392,1987-10-01,0.260869565217404
393,1987-11-01,0.0867302688638224
394,1987-12-01,0.0
395,1988-01-01,0.259965337954952
396,1988-02-01,0.259291270527215
397,1988-03-01,0.4310344827586339
398,1988-04-01,0.5150214592274699
399,1988-05-01,0.3415883859948779
400,1988-06-01,0.4255319148936079
401,1988-07-01,0.423728813559324
402,1988-08-01,0.4219409282700329
403,1988-09-01,0.6722689075630279
404,1988-10-01,0.333889816360602
405,1988-11-01,0.0831946755407767
406,1988-12-01,0.166251039068995
407,1989-01-01,0.497925311203322
408,1989-02-01,0.41288191577208
409,1989-03-01,0.5756578947368549
410,1989-04-01,0.6541291905151291
411,1989-05-01,0.56864337936636
412,1989-06-01,0.242326332794821
413,1989-07-01,0.241740531829182
414,1989-08-01,0.160771704180044
415,1989-09-01,0.321027287319424
416,1989-10-01,0.480000000000002
