PC1,PC2,PC3,FEDRates
-0.8511805148708737,0.5042564930121851,-0.67420329712534,9.24
-0.09729843485393207,-0.23633847092951263,-0.02661747589945507,8.99
-0.2968813206130755,0.18017119586058186,-0.08252074442178813,9.02
-0.7522455824861808,0.8157483044055475,-0.43592701901149483,8.84
-0.4349102524509402,0.16516884500125378,-0.19528365304772885,8.55
-0.31491192158544645,-0.06122758934186157,-0.12082064500132049,8.45
-0.9234832488020782,1.9877549607586005,-0.26417908272066254,8.23
-0.7028206261348533,0.9078737876378963,-0.3596435772250177,8.24
-0.7902262795134751,1.1053375228970532,-0.46270157392882283,8.28
-0.6805030713908027,0.39116234383169807,-0.4317020518366921,8.26
-0.3700403670652694,0.26514173312218237,-0.11781829926935951,8.18
-0.8677982039403633,1.1754618381679003,-0.5490953111155852,8.29
-0.7393044829584119,0.8117294566438968,-0.33632959101192395,8.15
-0.9854746765283513,1.8683805214795655,-0.21810425994306518,8.13
-0.25947106207321613,1.1367721440128646,0.5154932101796885,8.2
-0.6391552287669889,1.0462833867263552,0.08995717781386338,8.11
-0.30065399394737186,0.14902140897178295,0.404024886956383,7.81
-0.5926296573835215,0.017759796880990646,0.10036929289124744,7.31
-0.8333110830678819,0.9419946224069379,0.06371230096430079,6.91
-0.40705086238374383,-0.13730298340055777,0.37048991308261625,6.25
-0.23603474316028453,-0.2840063808170944,0.6378212640272005,6.12
-0.14338527223296954,-0.3309349107486343,0.6438391264455169,5.91
-0.45846384291022024,0.15466883610594934,0.5344310618211506,5.78
-0.07139669093233054,-0.15976707482077276,0.8842767161282794,5.9
-0.3928029944349866,-0.11822594252976874,0.4590874776990984,5.82
-0.10221373766564812,-0.12015998077830449,0.8408799120804494,5.66
-0.3851687274957981,0.34402206928884393,0.646927263185071,5.45
0.13696633816482312,-0.5446535587075065,1.0397217796053742,5.21
-0.38812150840014986,0.11501258040116132,0.6266003997994342,4.81
0.07868153823556415,-0.6279527274070414,1.12480663795116,4.43
0.38120804424858934,-0.9549983566756223,1.2584386246011394,4.03
0.10617416966490464,-0.3856785545614787,1.1584737344317857,4.06
-0.23101476234222384,0.11822537334539139,0.9143591754090236,3.98
0.2379885878503263,-0.8132401685010816,1.1563585505465288,3.73
0.1438681238361681,-0.74550156738795,1.1838009396313995,3.82
-0.287032509280925,-0.05816849014903648,0.9980942851280008,3.76
0.40156402855141643,-0.814604015532683,1.4779576978496967,3.25
0.2983767624471741,-0.6127856064140861,1.3584032504665104,3.3
0.3609727791482389,-0.6647144461969234,1.4146954028898902,3.22
-0.10149396261591324,-0.13336328952441498,0.8288961802291168,3.1
0.08451196614448588,-0.6319217413542905,0.9627943298250695,3.09
0.4908065580918089,-1.3024291748304617,1.240238624705588,2.92
-0.045646796025345354,0.04032792326081964,0.9222986776841371,3.02
0.2804583564325518,-0.4460503627773564,1.0438308857059289,3.03
0.4288466101214572,-0.5640119607158969,1.1212248501755202,3.07
-0.12497923037373793,-0.21462289525712702,0.628548049601143,2.96
0.19218720069486142,-0.6969477216630778,0.8559667995107535,3.0
0.2985726342255872,-0.7792717537440635,0.8957969344699716,3.04
0.5670808944441221,-1.1998660386885902,1.0083565893424649,3.06
0.2804996291154014,-0.5161704141801357,0.8108311449550754,3.03
0.3497252533809487,-0.6810375921156946,0.7873470650973716,3.09
-0.010503092891656875,-0.0182330038562127,0.5692696207535191,2.99
0.10674387504082876,-0.6626554480136075,0.41560808788786374,3.02
0.3295616191446346,-0.9498068564265422,0.5316021288975561,2.96
0.32317140159556645,-0.5400947651445965,0.6312231798782073,3.05
0.08286331520688663,-0.23636969702641206,0.44263863858576735,3.25
0.4375216624041361,-0.521047600062803,0.7066908503705801,3.34
0.45203965792691087,-0.8174112867362928,0.5388886693042572,3.56
0.37885166634207973,-0.8561536776931902,0.2746258543234741,4.01
0.302216785129075,-0.35575404569664454,0.32090261012897975,4.25
0.544844322455629,-0.6420821065522825,0.49261324755789737,4.26
0.14916820250164473,-0.1013311965377009,0.13541743001601955,4.47
0.13295447748109,-0.3038714101884083,0.006472241101471589,4.73
0.60295262311254,-0.9680967429818959,0.2565581605023792,4.76
0.049208343923130865,-0.40414834983429165,-0.32865603353642164,5.29
0.8730011665426922,-1.2826510181814557,0.30332113412360034,5.45
0.025775193124796678,0.10029157280492006,-0.2264051285769519,5.53
0.23758843666148377,-0.06554624162738938,-0.14812928690898977,5.92
0.27524181404165354,-0.20571811302845425,-0.14299490727772018,5.98
0.1867386541971972,-0.1387298601031632,-0.009939375542473688,6.05
0.2513909587158338,-0.3976263502964996,-0.12073879163850618,6.01
0.6119857145854919,-0.689872072119053,0.20536082331489003,6.0
0.46399192290777114,-0.8636489961881288,0.01811975062067846,5.85
0.4104929151037896,-0.39626218906058497,0.0815580957094188,5.74
0.3512807903789268,-0.4512170612764308,-0.05654254648393151,5.8
0.3457895964951803,-0.20759915800802153,-0.08400527616225377,5.76
0.5957392943622203,-1.0466903889319015,0.03158480219306047,5.8
0.6178710230956637,-1.0646570105106201,0.05159149639987964,5.6
0.15244904210654356,0.4174368733940313,-0.10147504973211065,5.56
0.5148655119959085,-0.2960591026628357,0.058168573111871624,5.22
0.33780363959930904,0.15860502129543363,-0.01989902028958082,5.31
0.4189484907453138,-0.06749402788286046,0.005743274528661124,5.22
0.5231216370296937,-0.4644895160725637,0.01752446313958643,5.24
0.6682010388934618,-0.776852947786032,-0.07485799325899826,5.27
0.4891548194332148,-0.4017961172650794,-0.09761876685100823,5.4
0.7089338740488127,-0.5640356949439027,-0.12429942893939488,5.22
0.47169703099472315,-0.1712018769537973,-0.22854563804180159,5.3
0.5677796802194768,-0.21219310677774172,-0.17551564417768503,5.24
0.4510161299045195,-0.33171934904603717,-0.22277280496897817,5.31
0.825870119189797,-0.9413037955375679,0.035584829348819666,5.29
0.5900274193192031,-0.323945451419261,-0.1936930649529863,5.25
0.759928483693717,-0.4589256865229282,-0.09673440382028362,5.19
0.6276423052520695,-0.45485015585430805,-0.24356372367214665,5.39
0.7086364802886328,-0.6611672651289696,-0.3306131553336186,5.51
0.8515572910851689,-1.0717585496648019,-0.3939066682424969,5.5
0.8303706767739006,-0.755718746086443,-0.27684663404738796,5.56
0.9900649191734655,-0.8342681676499237,-0.22949780059166297,5.52
0.9015458945365687,-0.6581656893171518,-0.339433743576564,5.54
0.8293313496363792,-0.5037938658272542,-0.3220591667229274,5.54
0.8750444550885671,-0.49909393325930196,-0.42373085741942407,5.5
0.9096575649392012,-1.0243549302074004,-0.5809524941099631,5.52
0.8375707242962365,-1.0702635226428028,-0.6162506326034924,5.5
0.9882362261868848,-0.7996513127442897,-0.5304264629126528,5.56
0.8775047852671414,-0.7106600887392275,-0.6307633370447787,5.51
0.9822823036071778,-0.7999731682699954,-0.4797623634377378,5.49
1.0620962684243926,-0.810697466636218,-0.6661918234656452,5.45
0.8728949839595367,-0.6622631109673685,-0.7811813597691345,5.49
0.868569051156753,-0.7626592042319048,-0.7550874191921536,5.56
0.8914909360133141,-0.7310742122850787,-0.778165312283544,5.54
0.852769617271577,-0.7000030675012533,-0.813264422348609,5.55
0.9026496148376305,-0.7446063350780093,-0.7118519236291031,5.51
0.8820091190319651,-0.46421548638830296,-0.7887142504887052,5.07
1.2360640124520852,-1.1418662729098927,-0.6289667294266452,4.83
1.3029111400315636,-1.2945215113573953,-0.594483905356483,4.68
1.3275887334509366,-0.6522862951917443,-0.46009574492969474,4.63
1.314810863712327,-0.8437664291315317,-0.4674711555641183,4.76
1.238730694502001,-0.47954734818261285,-0.5712977159837964,4.81
0.9444055844941844,0.47738846575623717,-0.6341183889190254,4.74
1.3927666218755121,-1.0571565951606576,-0.5949004647403683,4.74
1.523296367675641,-1.1667395049710638,-0.42045223104872304,4.76
1.1868083167660088,-0.35320791240034694,-0.6443181995964838,4.99
1.2132526705569957,-0.4690288794199547,-0.7027005006776478,5.07
1.114852117484519,-0.003315265528874736,-0.689906073820151,5.22
1.4581478145032305,-0.6938468595267016,-0.6229973872406047,5.2
1.3705932568354102,-0.8158228103045052,-0.7530547606255943,5.42
1.286313308690635,-0.8397759378431052,-0.9110073682404944,5.3
0.848974796310989,0.2503443908021099,-1.0632802302766506,5.45
1.0259631301217562,0.5807255623018108,-0.7208665078961095,5.73
0.8039356553236837,1.139572293528594,-0.8791404712890265,5.85
1.3777619571562512,-0.4781493875128171,-0.866340940553585,6.02
1.2166919993267806,-0.26159673061662075,-0.8745087768877663,6.27
1.0273991077716529,0.5512512485215036,-0.871795544398344,6.53
1.0527222402134493,0.07173848976846676,-0.9864956916719897,6.54
1.2573082101739284,-0.4728999950201202,-0.8439755768542461,6.5
1.0609324086711345,0.536124222694828,-0.9122599317995653,6.52
1.2809908851793523,-0.17307486595275628,-0.8893540572899042,6.51
1.3264720435213375,-0.3961953065633484,-0.897341917989097,6.51
1.2004997671288544,-0.4801249212361128,-1.06031954601771,6.4
0.8356855146883495,0.8097494466095874,-0.9909978281320732,5.98
1.2089621090279947,0.13207489688865504,-0.7523597056792779,5.49
1.2194717242473956,-0.15895294249362882,-0.7599497792296359,5.31
1.1612457974238448,0.19112825333123343,-0.712527250269821,4.8
1.0582521353160248,0.3673060902128901,-0.838626853945343,4.21
1.1332336414917767,-0.15963894991483157,-0.7789407617483293,3.97
1.5243629052287242,-1.2146332405786233,-0.5542391897567288,3.77
1.1020579737824134,-0.43097501704582936,-0.6475278088746461,3.65
1.2234578867174115,0.19559790414894657,-0.2891572957838188,3.07
1.1171611857166612,-0.986992709633219,-0.5664065823217704,2.49
1.2498110159459768,-0.8311676163616527,-0.2621919922490021,2.09
1.552227151806667,-1.4488321983692805,0.02785653298776281,1.82
1.4045020291868207,-0.5286940695547355,-0.01857491769098212,1.73
1.2021218872244759,-0.091947216430548,-0.12967481387421775,1.74
1.2799545542121857,0.11542114344754677,0.012031528395483541,1.73
1.353784562289913,0.07174516867842176,0.16464440382473502,1.75
1.5796302532289097,-1.011218192042478,0.07416210111157502,1.75
1.5432250437126624,-0.8918457178388693,0.06493828767936739,1.75
1.6105277814171428,-0.8346216965945065,0.130181810840595,1.73
1.5372411344453818,-0.4124056347100374,0.10217865899379658,1.74
1.4788590025209758,-0.6354301541135046,-0.021909441462413217,1.75
1.5898487637027714,-0.7134648989157819,0.06733801675236506,1.75
1.735419005380411,-1.1072385744750444,0.2410649688903916,1.34
1.526260626099823,-1.2988613954428476,0.014086464666480806,1.24
1.5283733331198148,-0.06066592573798454,0.24189869172408554,1.24
1.4833367498086403,0.5025300181675609,0.3974699844260948,1.26
1.7421823784496069,0.018741874040665112,0.5592966085603528,1.25
2.1548710113977476,-1.6019128086182377,0.6055769560674142,1.26
2.009292479249519,-1.4009945088229772,0.5532007574286513,1.26
1.9171159617241795,-0.8943370233159813,0.6985629066053807,1.22
1.599056849101221,-0.5627300275701699,0.2925768101448452,1.01
1.5988677193404097,-0.11911492729587018,0.35194426228959924,1.03
1.6976965844378618,-0.2889654760288228,0.41765009586285795,1.01
1.853076897247806,-1.0578853879946646,0.2707449798805202,1.01
2.1263800479804065,-1.533262632028422,0.3361423683010257,1.0
1.929279908305204,-1.10810701208838,0.1704833146407379,0.98
1.659103299965678,0.18637560975566309,0.1996091530950229,1.0
1.474085028727746,0.42349570983645624,-0.002128052555016758,1.01
1.4860656346560968,0.5747535871578809,0.16596652637818315,1.0
1.6668051337384144,-0.04688498759354447,0.04226629096319747,1.0
1.4225446129472965,0.5790420530815816,-0.0657701595124923,1.0
1.6215745967884305,-0.014960780273814648,0.00011443452195110612,1.03
2.0370615144758872,-1.069397623024991,0.07610180168704697,1.26
1.7048763332567802,-0.45564732305071226,-0.1908567440940504,1.43
1.8385385031193533,-0.30780245970310177,-0.002426397063802529,1.61
1.665266312346369,0.38933579226141835,-0.013319853813460734,1.76
2.094712310197068,-0.7207184016320505,0.11669142360294486,1.93
2.1083265650597047,-1.409035077377153,-0.04960144101052945,2.16
1.5808736427332404,0.14862130441466498,-0.30286072413778875,2.28
1.5030694299705618,0.8003438774575616,-0.1605804952344089,2.5
1.792943524128596,0.9058342699872121,0.07652351896215498,2.63
1.8026436241875186,0.7510467622401346,0.011637635306792236,2.79
1.7629531543620252,-0.4664725216210949,-0.41121383587473403,3.0
2.1004571043355287,-0.4860322259989358,-0.09642757141004077,3.04
1.6736708424659024,0.5671742798337717,-0.3456499597360073,3.26
1.8595447757124288,0.5001839292243787,-0.21290319157412702,3.5
1.2082705988429108,2.171261455594261,-0.44298579462470367,3.62
1.7042385382789196,0.15258841821341693,-0.45914139832016443,3.78
2.1166906187595087,-1.805076342274248,-0.5142460074465094,4.0
2.1585227590987217,-1.1907591363654029,-0.3628807284642298,4.16
1.7233110563117409,1.0895052845083724,-0.44908497041441986,4.29
2.0849675003799284,-0.11326868885288176,-0.3045058472249001,4.49
1.7347470462294063,0.7429635140289845,-0.5276845799194804,4.59
1.716655456607966,1.2598801965275184,-0.43713378090818616,4.79
1.4740874890318396,0.8867378068065017,-0.864146024287264,4.94
1.8291637196766894,0.1165212389215708,-0.6702610725941558,4.99
1.8492671700410732,0.2696172797903107,-0.5674332671053334,5.24
1.4908959943278208,0.39911014370037196,-0.9339659718381557,5.25
2.3123121955975425,-1.367980798326454,-0.5963794475262013,5.25
1.9840289843775178,-1.140678918592704,-1.0083477587036402,5.25
2.023958424548522,-0.5407545333853104,-0.7480936611133591,5.25
2.0127370558832993,-0.04653720292932798,-0.687716729421802,5.24
1.949153380669575,0.20118902657502016,-0.6315406232717512,5.25
1.5175664040057961,0.9257921341107591,-0.9804037351225225,5.26
1.8441421174007744,1.2729327216301929,-0.5811342035524802,5.26
2.02941718144305,0.7323190416836143,-0.4999530912142219,5.25
2.0451334732826028,0.6613065463892063,-0.5585136832098625,5.25
1.938097164320847,0.06510559744023452,-0.7205980022632632,5.25
2.1379036117891,-0.4231242398593141,-0.6054562530971475,5.26
2.3433861273019314,-0.8406809917595754,-0.543232960770099,5.02
1.834538044936317,0.30896240129723873,-0.7515806649717158,4.94
1.9488520058823513,0.14994729819328928,-0.7038973592152106,4.76
1.8289503758925392,0.861428081364474,-0.6503317507192413,4.49
2.1389344108550805,-0.4702166786186578,-0.4826981250607175,4.24
1.8359413509227762,0.8659726055212624,-0.39043956816559466,3.94
2.0018014073589105,0.40172257584596344,-0.3848299965171408,2.98
1.7881851006985146,1.4984656609206464,-0.21963484513728382,2.61
2.091459710649996,0.8692394144518459,-0.14196892172229175,2.28
1.9649532859478285,1.3364311366040895,0.06941450871711384,1.98
1.522430432961409,1.9540459087215705,-0.14767175803756627,2.0
1.663792068305397,1.037249756307571,-0.10150260274375865,2.01
2.1872109095049197,-0.8926015029472065,0.1470125534795507,2.0
2.0539726765322626,-0.36305843601649823,0.1376886364726334,1.81
2.461098906775637,-2.209685087274447,0.439420587837719,0.97
2.7855264050022823,-3.9477243940486964,0.5160335032459992,0.39
2.9146567859152737,-2.647651559793291,1.2902776013874437,0.16
2.172513660420494,-0.5530337729024888,1.078195152626754,0.15
2.214228798002341,-0.50654562948563,1.424123652021326,0.22
2.342122257454569,-1.0369638697861818,1.656864299063347,0.18
2.3426135787149445,-1.0465511505794634,1.8359288725893612,0.15
2.4677220728160933,-1.100367852566176,2.191239273601108,0.18
2.4348505956181743,-0.15595483368931679,2.460941796397891,0.21
2.899555765573719,-2.160497211942664,2.432813927197123,0.16
2.4176916540302296,-1.1557872112898675,2.216415901116459,0.16
2.638205650611493,-1.603686302217452,2.459661281053106,0.15
2.6024831513654982,-1.4791645362072419,2.5110668669554093,0.12
2.777285486136048,-1.6577952764855255,2.601994473069709,0.12
2.8622777478044212,-2.1257498368964987,2.5736177983068154,0.12
2.5707432155387604,-0.636613778982343,2.6857427773877185,0.11
2.8565767059491405,-1.380067120477309,2.8092677645684714,0.13
2.7884875952529313,-0.7053498729591459,2.9684739477323556,0.16
2.7172881367467205,-0.9832744459822591,2.7607668772410494,0.2
2.791494853094311,-1.1867205446691302,2.617866751517822,0.2
2.599740561809536,-1.3068079440100493,2.256994052050997,0.18
2.755360382684983,-1.2030831664156723,2.4151440575945866,0.18
2.7705434825056217,-1.0302606680332274,2.535100152628437,0.19
2.5205272753761543,-0.9572540669650603,2.2748190900193106,0.19
2.6306140145951256,-0.9049341580871083,2.319334026462982,0.19
2.603334914135307,-1.0322897256111223,2.4848729730446952,0.19
2.5518499799968772,-0.7606931438034695,2.2119026464340266,0.18
2.1618801958638603,0.3465715798828377,2.055482562139591,0.17
2.0236735125086702,0.4895497164664867,1.8812576208520397,0.16
2.1492565915038164,1.1673187514098626,2.2004001558054584,0.14
2.154188502381329,0.6625620486105968,2.0852954044069367,0.1
2.1912810037991237,0.3560049579177548,1.9885197933127148,0.09
2.4508928096500564,-0.7917894231161947,2.0335052904523243,0.09
2.251306992046074,-0.3026667347116407,1.872924410895713,0.07
2.038953596621526,0.17168716827594235,1.760591075319355,0.1
2.2441527820661937,-0.19462160465252346,1.893417902366779,0.08
2.512964908200417,-0.9300715887346351,1.8247515417785953,0.07
2.5228268252428028,-0.7328748652154651,1.7729684209817078,0.08
2.4404438190251603,-0.9246546302221605,1.5728795270364677,0.07
2.1424265965003264,0.26999520325046567,1.3148852882119966,0.08
2.516066064808365,-0.03172057363535723,1.6530723656647888,0.1
2.2430629124355934,0.7091496534709832,1.4858054705888988,0.13
2.433413615251478,-0.1568430479015599,1.4384897365519158,0.14
2.691209845120234,-1.0435621365652212,1.4928870582719997,0.16
2.652763852497286,-1.0598342172896207,1.4456110045428237,0.16
2.6311546485095136,-1.0538929873951652,1.405365075800978,0.16
2.340119390738894,0.3488886520252323,1.3924883447828935,0.13
2.4086294796084124,0.12720850165337982,1.2384105791858937,0.14
2.6625932178817786,-0.8493288378818402,1.2491050925794607,0.16
2.7405418590080317,-1.6115880089782437,1.077836986608753,0.16
2.7491168550420637,-1.2958946172837629,1.2854868030451567,0.16
2.430774231750623,-0.19359863819986156,1.1775488691984966,0.14
2.3539416134780295,0.7267163360806171,1.1621219914830043,0.15
2.822154873404961,-0.5454289479012414,1.2353269460676075,0.14
2.72764914667096,-1.0457269710663366,1.0342539105776067,0.15
2.6797704501115556,-0.5469932625476518,1.0548367030741193,0.11
2.6172109931133205,-0.3962622372925868,1.024640328024712,0.09
2.7524650111211755,-0.7747805445664911,0.9068439387182131,0.09
2.694235924277692,-0.5928661255674185,0.8323066595130602,0.08
2.674616655655241,-0.5834559078863569,0.8128526599918363,0.08
3.0904182312635196,-1.475287891698472,0.9860855929489858,0.09
2.721754606296843,-1.0789179268234173,0.5062053774407625,0.08
2.6079803948624685,-0.6624858480175378,0.3740035355365355,0.09
2.591244590503964,-0.007283044685190392,0.4901071940383419,0.07
2.6046801115382237,-0.025782929208861643,0.5576561948278785,0.07
2.3999529790645484,0.5831751659919657,0.4893456572157093,0.08
2.7170320723186494,-0.09153862323207781,0.2984645940931694,0.09
2.628803836610808,0.00745914471689073,0.283332314272842,0.09
2.982517789027826,-0.5341911056391302,0.42115721062818906,0.1
2.834859571660524,-0.7181485005845331,0.1904038016275945,0.09
3.0340567712571174,-1.0822419221086061,0.2596984191028136,0.09
2.920494992069354,-0.5905550770687592,0.14757935408163628,0.09
2.9202898147537977,-1.0820489346108872,-0.1293509885611326,0.09
3.045454270900689,-1.654133015785848,-0.0828666183463532,0.09
3.0237244582941174,-1.67228374250073,-0.22676002254439848,0.12
3.227631060197818,-1.9308633832599194,-0.16103732707976495,0.11
2.9661928003124145,-0.24821077573125067,-0.1244244822080393,0.11
2.8023749724411506,0.1484097182988739,-0.26039680165810164,0.11
2.8213075649231047,-0.460173748991585,-0.4465691021206995,0.12
2.8448296276946126,0.008254854624527512,-0.18193008935156268,0.12
2.7773254819084046,-0.1828895575946528,-0.4800276089140204,0.13
3.160120462257701,-1.0183257575419464,-0.3593910278467626,0.13
3.274582887769857,-1.3467182873354975,-0.3754204882605207,0.14
2.943099259021547,-1.0973373006414813,-0.7376816647076773,0.14
3.0987154243853148,-1.032172637341028,-0.5601303113189897,0.12
3.150177300552149,-1.3463897969145677,-0.528048446277876,0.12
3.2952126693329706,-1.6709016589949424,-0.5088721170487143,0.24
2.8991898783216308,-0.2699578374601471,-0.6569795191578215,0.34
2.964416934443186,-0.46094202176729615,-0.5770098480217715,0.38
2.940790465456842,0.1173187680820626,-0.3935280165591429,0.36
2.5563173501705436,0.5221543931117257,-0.6916452251251664,0.37
2.7137121082403928,0.2945109962510794,-0.7479170279990041,0.37
3.0254613731049824,-0.0847454314882556,-0.4419692414029209,0.38
3.109623795916079,-0.9003235452344763,-0.6677086405195933,0.39
2.9730720183962536,-0.38376155558153086,-0.6267546881148297,0.4
2.9895290021413476,-0.1608821685396499,-0.4921739234928141,0.4
3.175585539949534,-0.45771484915488614,-0.4624624114207415,0.4
3.1495615186467556,-0.881731486630724,-0.7181869880544398,0.41
3.198958720734843,-0.6172403627752039,-0.5932095260707604,0.54
2.6779972129548373,0.8969015861613533,-0.75975999394825,0.65
2.791963771520641,0.37515137902808643,-0.8273337808261282,0.66
3.2014742992186447,-0.32526821164554787,-0.6689935922965125,0.79
3.2604648862123944,0.010798718957148777,-0.555443722302197,0.9
3.1833086878923376,-0.26811496288326153,-0.7152607864827053,0.91
3.2361367896381736,-0.298344069497218,-0.7215732012240992,1.04
3.27187180471328,-0.5352039131368497,-0.8022345870149346,1.15
3.126772635616715,0.17386690577773234,-0.7200710741723608,1.16
2.914155333656635,0.7218098056436764,-0.8706993113838785,1.15
3.258858795349877,-0.4416131349957128,-0.9300217622479051,1.15
3.2410160487602653,-0.32105140458852116,-0.9181779864663333,1.16
3.1274336424677354,-0.32415753208922077,-1.103395025896849,1.3
2.68692686198711,1.1285601356929156,-1.3143648046835654,1.41
3.2449379069985897,0.5256314387786712,-0.7920653386939747,1.42
3.3242508443682337,0.09788556456551295,-0.8735943310223419,1.51
3.073584381745862,0.620381898120776,-1.0657542321848774,1.69
3.0577947422895506,0.670919654717116,-1.1848924731831219,1.7
3.2164580253258586,0.11980467970978718,-1.0380188160280168,1.82
3.4303266776505668,-0.24819982889912603,-1.0612802183232057,1.91
3.370486037658914,-0.12088553715729353,-1.0946119629993127,1.91
3.3447306315965264,0.002031496944506651,-1.1483997407003246,1.95
3.2762621340820686,0.17006157355916307,-1.145326616003362,2.19
3.1482034682616953,-0.553633044585245,-1.4793479409232302,2.2
3.3432936357552614,-0.6903012476824383,-1.239859793840928,2.27
3.2746947084781235,0.10715669893486565,-1.1404022812572314,2.4
3.187571506189157,0.5608680895773296,-1.2329758155677621,2.4
3.0894025672361947,0.8689462481301857,-1.2614921201249376,2.41
3.246407424678874,0.7479285588443801,-1.242164382463747,2.42
3.405732114386923,0.11113349069247863,-1.2893632147836123,2.39
3.3616086410929005,-0.1651946497178878,-1.4115658371344963,2.38
3.324820573558064,0.17137940351605804,-1.390255298019462,2.4
3.5175043130370214,-0.25880146707623286,-1.3456709008980279,2.13
3.5242729368227534,-0.1253793217433983,-1.3603245373267345,2.04
3.481066951291776,0.19543664622705417,-1.3206337525797769,1.83
3.41273302455578,-0.20567840160718892,-1.5028124219862786,1.55
3.609320540943676,-0.42505839824658714,-1.3408677135869338,1.55
3.1474270790347454,0.5475658385454211,-1.5670853822401494,1.55
3.3950623602795384,0.16712651946275303,-1.4479445555182597,1.58
3.5060084857512175,-0.7538697989487438,-1.0501214007415607,0.65
3.3897901964195882,-2.230812082103532,4.8865844501627596,0.05
2.9658795878794697,-0.739226955030972,3.8874756932305443,0.05
3.1770058623947626,0.060181167688216776,3.0714097645805065,0.08
2.9439352985037184,0.621395866071734,2.031714535084316,0.09
3.401163249148354,0.01599622368472218,1.349970008284718,0.1
3.820828343233936,-0.5839174529089907,1.316544508302703,0.09
3.7520421240688426,-0.575136838998613,0.6385087716019894,0.09
3.889132449997443,-0.8437885501137187,0.6061269832812188,0.09
3.8350950628751446,-0.5491181409417606,0.6234167356729698,0.09
3.6974865135973825,0.8837792102167062,0.784804792435227,0.09
3.263874942830573,1.4398559644513291,0.33183052949862646,0.08
3.3021300274236176,1.6730928032344037,0.378702596853998,0.07
3.2615179141979858,2.005996961921559,0.28514265370963454,0.07
3.1838047880623717,2.0482802478579267,0.037187558910168624,0.06
3.0238217411609756,2.3795673630693535,0.003085494584845316,0.08
3.40488296399003,1.443953189471372,-0.1952732267371247,0.1
3.2343759975308535,1.1501168030693867,-0.6356148921752498,0.09
3.0025016723652427,1.4588372199756827,-1.0430759634489501,0.08
2.557412650255562,2.867650903317022,-1.4437390273060209,0.08
2.821147771578502,2.117523583765679,-1.5188988318425551,0.08
3.138268692991969,1.5754634095831694,-1.4795011170044157,0.08
2.3604802976340884,3.7312014593858995,-1.5387027110276124,0.08
2.430600391699164,3.798864602478375,-1.5572724987253574,0.08
2.347609618588555,4.5519407059366435,-1.5088751043828603,0.2
2.4423067447145783,3.2674571553457463,-1.8012829576093188,0.33
2.121757272015694,4.4104996564816075,-1.9156536149124994,0.77
1.9392594676880224,4.996697111822013,-1.965112555926024,1.21
2.8982059304695915,2.0498584710782595,-1.8039112605695224,1.68
2.3955424721245118,2.4141390192770524,-2.212450439058166,2.33
2.4027697402812414,2.8173957486108487,-2.1554338136632474,2.56
2.6664719647111026,2.9794874846587596,-1.8439140202443847,3.08
3.004778958089826,1.8866574178916322,-1.753853783122781,3.78
2.907699306526222,1.6360838594453209,-1.9858788074239446,4.1
2.6510035799678393,2.9427268549106396,-2.259118464319924,4.33
2.6028281607634365,2.587450091136986,-2.3492649480364363,4.57
3.473294146801686,1.5202446187110485,-1.7148667089542389,4.65
3.3312224823751406,1.9731608932063445,-1.8713114039093741,4.83
3.4886943790278524,1.4269608668997986,-1.7244736798418565,5.06
3.577295165891908,1.4701905292824775,-1.614012564005144,5.08
4.163454543503322,0.8717589740640947,-1.2733585534933047,5.12
3.629245296042154,1.693449127658623,-1.5391395797585898,5.33
3.4706390897036594,1.513376687601175,-1.7065517262338492,5.33
4.032689251663301,0.6525769894548605,-1.319156428525661,5.33
3.680521076316267,0.6815735283231811,-1.8200671096140997,5.33
3.8877304183919312,0.6752036085940759,-1.5326683150389921,5.33
3.155479557405098,2.358602000152803,-2.018755733039859,5.33
3.6221666890876993,2.093149119028701,-1.4521611966360315,5.33
3.671224915024629,2.0978606467848473,-1.3960686218892497,5.33
3.7483181405671364,2.100390595561726,-1.3849099890737957,5.33
4.052313014407611,1.8505248591070076,-1.053510760476504,5.33
4.212342311747069,1.717085393679762,-0.8523713755680494,5.33
3.912534691140568,2.0186309058903245,-1.1240587844210432,5.33
4.066760121076444,1.893907398080691,-0.9845158403051688,5.33
3.8291341768578255,2.090099977550533,-1.2558645581591712,5.13
3.971493512153645,1.9849837123504122,-1.1353084917005403,4.83
4.176018434061485,1.815560230664261,-0.8939095305657234,4.64
3.963900536096265,1.9911242211431885,-1.1421786053652496,4.48
