antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'GDP_High'}),frozenset({'ConsumerPriceIndexAllItems_Low'}),0.3404255319148936,0.32978723404255317,0.13829787234042554,0.40625,1.2318548387096775,1.0,0.026029877772747873,1.1287793952967526,0.285359801488834,0.26,0.11408730158730161,0.41280241935483875
frozenset({'ConsumerPriceIndexAllItems_Low'}),frozenset({'GDP_Low'}),0.32978723404255317,0.32978723404255317,0.11702127659574468,0.3548387096774194,1.0759625390218523,1.0,0.008261656858306946,1.0388297872340426,0.10533910533910558,0.21568627450980393,0.03737839221710196,0.3548387096774194
frozenset({'GDP_Low'}),frozenset({'ConsumerPriceIndexAllItems_Low'}),0.32978723404255317,0.32978723404255317,0.11702127659574468,0.3548387096774194,1.0759625390218523,1.0,0.008261656858306946,1.0388297872340426,0.10533910533910558,0.21568627450980393,0.03737839221710196,0.3548387096774194
frozenset({'ConsumerPriceIndexAllItems_Low'}),frozenset({'InflationConsumerPrice_Low'}),0.32978723404255317,0.3333333333333333,0.19148936170212766,0.5806451612903226,1.741935483870968,1.0,0.08156028368794327,1.58974358974359,0.6355085243974133,0.40601503759398505,0.37096774193548393,0.5775566231983529
frozenset({'InflationConsumerPrice_Low'}),frozenset({'ConsumerPriceIndexAllItems_Low'}),0.3333333333333333,0.32978723404255317,0.19148936170212766,0.574468085106383,1.741935483870968,1.0,0.08156028368794327,1.5750000000000002,0.6388888888888888,0.40601503759398505,0.36507936507936517,0.5775566231983529
frozenset({'ConsumerPriceIndexAllItems_Low'}),frozenset({'InflationConsumerPrice_Medium'}),0.32978723404255317,0.3262411347517731,0.10874704491725769,0.3297491039426524,1.010752688172043,1.0,0.0011568834565665737,1.0052338149960176,0.015873015873015907,0.1987041036717063,0.005206564799094558,0.33154121863799285
frozenset({'InflationConsumerPrice_Medium'}),frozenset({'ConsumerPriceIndexAllItems_Low'}),0.3262411347517731,0.32978723404255317,0.10874704491725769,0.3333333333333333,1.010752688172043,1.0,0.0011568834565665737,1.0053191489361701,0.01578947368421056,0.1987041036717063,0.0052910052910052985,0.33154121863799285
frozenset({'ConsumerPriceIndexAllItems_Low'}),frozenset({'MedianConsumerPriceIndex_Low'}),0.32978723404255317,0.32978723404255317,0.15839243498817968,0.4802867383512545,1.4563533356457397,1.0,0.04963281525074194,1.28958180484226,0.4675432361999528,0.31603773584905664,0.2245548159526655,0.4802867383512545
frozenset({'MedianConsumerPriceIndex_Low'}),frozenset({'ConsumerPriceIndexAllItems_Low'}),0.32978723404255317,0.32978723404255317,0.15839243498817968,0.4802867383512545,1.4563533356457397,1.0,0.04963281525074194,1.28958180484226,0.4675432361999528,0.31603773584905664,0.2245548159526655,0.4802867383512545
frozenset({'ConsumerPriceIndexAllItems_Low'}),frozenset({'RealGDP_High'}),0.32978723404255317,0.3404255319148936,0.14066193853427897,0.4265232974910395,1.2529121863799286,1.0,0.028393943966601304,1.1501329787234045,0.3011871415232762,0.265625,0.1305353220025438,0.419858870967742
frozenset({'RealGDP_High'}),frozenset({'ConsumerPriceIndexAllItems_Low'}),0.3404255319148936,0.32978723404255317,0.14066193853427897,0.4131944444444445,1.2529121863799284,1.0,0.028393943966601304,1.1421377313357672,0.3060449986446194,0.265625,0.12444885361552036,0.419858870967742
